sp|Q49YJ7|RIBBA_STAS1	cyclohydrolase
sp|Q8CNU2|RIBBA_STAES	cyclohydrolase
sp|Q0AXM5|RIBBA_SYNWW	cyclohydrolase
sp|P74104|RIBBA_SYNY3	cyclohydrolase
sp|Q4L7B1|RIBBA_STAHJ	cyclohydrolase
sp|B1H0I0|RIBBA_UNCTG	cyclohydrolase
sp|P51594|GCH1_CAMJE	cyclohydrolase
sp|Q8NM84|GCH1_CORGL	cyclohydrolase
sp|Q82EE8|GCH1_STRAW	cyclohydrolase
sp|P51595|GCH1_STRPN	cyclohydrolase
sp|Q55759|GCH1_SYNY3	cyclohydrolase
sp|P0A7I8|RIBA_ECO57	cyclohydrolase
sp|Q9HWY1|RIBA_PSEAE	cyclohydrolase
sp|P66031|RIBA_SALTI	cyclohydrolase
sp|P0A7I9|RIBA_SHIFL	cyclohydrolase
sp|Q94465|GCH1_DICDI	cyclohydrolase
sp|O25613|GTPC1_HELPY	cyclohydrolase
sp|P50139|RIB1_PICGU	cyclohydrolase
sp|O29766|RIBA_ARCFU	cyclohydrolase
sp|Q8GJP4|FOLKE_LACLM	cyclohydrolase
sp|Q8UEK8|GCH1_AGRFC	cyclohydrolase
sp|Q81SW2|GCH1_BACAN	cyclohydrolase
sp|Q8G0L4|GCH1_BRUSU	cyclohydrolase
sp|A5I231|GCH1_CLOBH	cyclohydrolase
sp|P0A6T7|GCH1_ECO57	cyclohydrolase
sp|P9WN57|GCH1_MYCTU	cyclohydrolase
sp|Q92QB4|GCH1_RHIME	cyclohydrolase
sp|P64210|GCH1_SALTI	cyclohydrolase
sp|P0A6T8|GCH1_SHIFL	cyclohydrolase
sp|P0C0C2|GCH1_STRP1	cyclohydrolase
sp|Q8ZG15|GCH1_YERPE	cyclohydrolase
sp|Q8ZEF0|RIBA_YERPE	cyclohydrolase
sp|Q9SFV7|GCH1_ARATH	cyclohydrolase
sp|P13272|UCRI_BOVIN	cytochrome
sp|P13498|CY24A_HUMAN	cytochrome
sp|P04839|CY24B_HUMAN	cytochrome
sp|P10632|CP2C8_HUMAN	cytochrome
sp|P11712|CP2C9_HUMAN	cytochrome
sp|P08684|CP3A4_HUMAN	cytochrome
sp|P08686|CP21A_HUMAN	cytochrome
sp|P00176|CP2B1_RAT	cytochrome
sp|P0ABJ1|CYOA_ECOLI	cytochrome
sp|P00387|NB5R3_HUMAN	cytochrome
sp|P36060|MCR1_YEAST	cytochrome
sp|P0ABI8|CYOB_ECOLI	cytochrome
sp|P00163|CYB_YEAST	cytochrome
sp|P00156|CYB_HUMAN	cytochrome
sp|P0A386|CY550_THEEB	cytochrome
sp|P00125|CY1_BOVIN	cytochrome
sp|P05177|CP1A2_HUMAN	cytochrome
sp|P04798|CP1A1_HUMAN	cytochrome
sp|Q16850|CP51A_HUMAN	cytochrome
sp|P08574|CY1_HUMAN	cytochrome
sp|P07143|CY1_YEAST	cytochrome
sp|P00178|CP2B4_RABIT	cytochrome
sp|O15528|CP27B_HUMAN	cytochrome
sp|P00185|CP1A1_RAT	cytochrome
sp|P47985|UCRI_HUMAN	cytochrome
sp|P07470|CX7A1_BOVIN	cytochrome
sp|P00157|CYB_BOVIN	cytochrome
sp|P0ABJ9|CYDA_ECOLI	cytochrome
sp|P0ABK2|CYDB_ECOLI	cytochrome
sp|P04799|CP1A2_RAT	cytochrome
sp|P20070|NB5R3_RAT	cytochrome
sp|P23295|NOR_FUSOX	cytochrome
sp|P24964|CYB_PIG	cytochrome
sp|P14406|CX7A2_HUMAN	cytochrome
sp|Q8NNK5|QCRC_CORGL	cytochrome
sp|P11509|CP2A6_HUMAN	cytochrome
sp|Q02928|CP4AB_HUMAN	cytochrome
sp|P05181|CP2E1_HUMAN	cytochrome
sp|P05093|CP17A_HUMAN	cytochrome
sp|P15538|C11B1_HUMAN	cytochrome
sp|P19099|C11B2_HUMAN	cytochrome
sp|P33261|CP2CJ_HUMAN	cytochrome
sp|P20815|CP3A5_HUMAN	cytochrome
sp|P24310|CX7A1_HUMAN	cytochrome
sp|Q93VA3|CYC6_ARATH	cytochrome
sp|P08683|CP2CB_RAT	cytochrome
sp|Q9FKS5|CYC1B_ARATH	cytochrome
sp|Q9LK29|CYC1A_ARATH	cytochrome
sp|Q9CR68|UCRI_MOUSE	cytochrome
sp|Q61093|CY24B_MOUSE	cytochrome
sp|Q9NR63|CP26B_HUMAN	cytochrome
sp|Q61462|CY24A_MOUSE	cytochrome
sp|Q79VE9|QCRB_CORGL	cytochrome
sp|P00429|CX6B1_BOVIN	cytochrome
sp|P07514|NB5R3_BOVIN	cytochrome
sp|P00187|CP1A2_RABIT	cytochrome
sp|P10175|COX8B_BOVIN	cytochrome
sp|P24958|CYB_LOXAF	cytochrome
sp|P24959|CYB_SHEEP	cytochrome
sp|Q55013|CY550_SYNY3	cytochrome
sp|P08516|CP4AA_RAT	cytochrome
sp|P92658|CYB_MAMPR	cytochrome
sp|Q35128|CYB_NEUCR	cytochrome
sp|P00191|CP21A_BOVIN	cytochrome
sp|P20814|CP2CD_RAT	cytochrome
sp|Q6Y8J2|CYB_CANLU	cytochrome
sp|Q34070|CYB_CYSCR	cytochrome
sp|P00158|CYB_MOUSE	cytochrome
sp|P00159|CYB_RAT	cytochrome
sp|Q5SJ79|COX1_THET8	cytochrome
sp|O79445|CYB_SORAR	cytochrome
sp|P00099|CY551_PSEAE	cytochrome
sp|P20816|CP4A2_RAT	cytochrome
sp|P42792|CYB_ARATH	cytochrome
sp|Q9MDZ9|CYB_DROSI	cytochrome
sp|P15540|CP21A_PIG	cytochrome
sp|P12791|CP2BA_MOUSE	cytochrome
sp|P00127|QCR6_YEAST	cytochrome
sp|P13271|QCR8_BOVIN	cytochrome
sp|P14779|CPXB_BACME	cytochrome
sp|P10633|CP2D1_RAT	cytochrome
sp|P04167|CP2B2_RAT	cytochrome
sp|P0ABJ3|CYOC_ECOLI	cytochrome
sp|P00126|QCR6_BOVIN	cytochrome
sp|Q8HEC2|CYB_CAEBR	cytochrome
sp|P03940|CP21A_MOUSE	cytochrome
sp|P00423|COX41_BOVIN	cytochrome
sp|P00430|COX7C_BOVIN	cytochrome
sp|P0ABJ6|CYOD_ECOLI	cytochrome
sp|P04032|CY553_DESVH	cytochrome
sp|Q9DCN2|NB5R3_MOUSE	cytochrome
sp|P0A387|CY550_THEVL	cytochrome
sp|O43174|CP26A_HUMAN	cytochrome
sp|Q8K0C4|CP51A_MOUSE	cytochrome
sp|P0ABK9|NRFA_ECOLI	cytochrome
sp|Q7L1T6|NB5R4_HUMAN	cytochrome
sp|P10614|CP51_YEAST	cytochrome
sp|Q3TDX8|NB5R4_MOUSE	cytochrome
sp|P00186|CP1A2_MOUSE	cytochrome
sp|P9WPP9|CP51_MYCTU	cytochrome
sp|P00257|ADX_BOVIN	ferredoxin
sp|O52378|NAGAA_RALSP	ferredoxin
sp|P00214|FER1_AZOVI	ferredoxin
sp|Q8GI16|CARAC_PSERE	ferredoxin
sp|P10109|ADX_HUMAN	ferredoxin
sp|Q52126|NDOR_PSEPU	ferredoxin
sp|Q55389|FTRC_SYNY3	ferredoxin
sp|Q8GI14|CARAD_PSERE	ferredoxin
sp|Q9LZ66|SIR_ARATH	ferredoxin
sp|P08165|ADRO_BOVIN	ferredoxin
sp|P22570|ADRO_HUMAN	ferredoxin
sp|Q9X406|MSMD_METHY	ferredoxin
sp|P70752|MSMC_METHY	ferredoxin
sp|P0A3C7|FER1_NOSS1	ferredoxin
sp|P27320|FER_SYNY3	ferredoxin
sp|P0A3C9|FER_THEEB	ferredoxin
sp|Q55781|FTRV_SYNY3	ferredoxin
sp|Q0J8M2|FER1_ORYSJ	ferredoxin
sp|O80429|FER2_MAIZE	ferredoxin
sp|P46656|ADX_MOUSE	ferredoxin
sp|P48360|ADRO_YEAST	ferredoxin
sp|D5ARY7|FER4_RHOCB	ferredoxin
sp|Q0S032|BPHA4_RHOJR	ferredoxin
sp|Q53124|BPHA3_RHOJR	ferredoxin
sp|P29603|FER_PYRFU	ferredoxin
sp|Q45560|FER_BACSC	ferredoxin
sp|Q93TN0|PCYA_NOSS1	ferredoxin
sp|P27787|FER1_MAIZE	ferredoxin
sp|P80306|FER6_RHOCA	ferredoxin
sp|O23813|SIR_MAIZE	ferredoxin
sp|P21890|FENR_NOSSO	ferredoxin
sp|P0A9R4|FER_ECOLI	ferredoxin
sp|P28861|FENR_ECOLI	ferredoxin
sp|Q8W493|FNRL2_ARATH	ferredoxin
sp|Q9FKW6|FNRL1_ARATH	ferredoxin
sp|Q9ZNZ7|GLTB1_ARATH	ferredoxin
sp|F4K0E8|ISPG_ARATH	ferredoxin
sp|P0CY92|FER4_RHOCA	ferredoxin
sp|P00209|FER_DESGI	ferredoxin
sp|P65529|FPRB_MYCBO	ferredoxin
sp|P0A3C8|FER1_NOSSO	ferredoxin
sp|P17007|FER1_CYAPA	ferredoxin
sp|P00210|FER1_DESAF	ferredoxin
sp|P00221|FER1_SPIOL	ferredoxin
sp|Q51799|PORC_PYRFU	ferredoxin
sp|P00254|FER1_ANAVT	ferredoxin
sp|P09911|FER1_PEA	ferredoxin
sp|P38365|FTRV_SPIOL	ferredoxin
sp|P9WJI1|FPRB_MYCTU	ferredoxin
sp|O33064|FPRB_MYCLE	ferredoxin
sp|P41348|FTRC1_SPIOL	ferredoxin
sp|P0CY90|FDXN_RHOCA	ferredoxin
sp|P08813|FER1_DESVM	ferredoxin
sp|P00235|FER1_EQUAR	ferredoxin
sp|P0A3D3|FER1_SYNP6	ferredoxin
sp|P08451|FER2_SYNP6	ferredoxin
sp|P00250|FER_APHSA	ferredoxin
sp|O85675|ANTDC_ACIAD	ferredoxin
sp|P07771|BENC_ACIAD	ferredoxin
sp|Q51603|CBDC_BURCE	ferredoxin
sp|Q6K471|FTRC_ORYSJ	ferredoxin
sp|P21394|XYLA_PSEPU	ferredoxin
sp|P23101|XYLZ_PSEPU	ferredoxin
sp|D5ARY6|FDXN_RHOCB	ferredoxin
sp|Q45972|FER1_CAUCR	ferredoxin
sp|P49949|FER_ACIAM	ferredoxin
sp|P0A3D2|FER1_SYNE7	ferredoxin
sp|D5AP15|FER2_RHOCB	ferredoxin
sp|Q8U3K2|GAPOR_PYRFU	ferredoxin
sp|Q9SJ89|FTRC_ARATH	ferredoxin
sp|P00258|ADX_PIG	ferredoxin
sp|P00207|FER1_RHOPA	ferredoxin
sp|P55678|FER3_RHISN	ferredoxin
sp|A2YQD9|FER1_ORYSI	ferredoxin
sp|P56522|ADRO_RAT	ferredoxin
sp|Q61578|ADRO_MOUSE	ferredoxin
sp|O59710|ADRO_SCHPO	ferredoxin
sp|P24483|ADX_RAT	ferredoxin
sp|Q9V3T9|ADRO_DROME	ferredoxin
sp|P37097|FER5_RHOCA	ferredoxin
sp|O52381|NAGAB_RALSP	ferredoxin
sp|P00455|FENR_SPIOL	ferredoxin
sp|Q43155|GLTB_SPIOL	ferredoxin
sp|Q51739|AOR_PYRFU	ferredoxin
sp|P94692|POR_DESAF	ferredoxin
sp|P10933|FENR1_PEA	ferredoxin
sp|P55907|FER1_SULTO	ferredoxin
sp|P46797|FER_THEMA	ferredoxin
sp|P9WIQ3|FPRA_MYCTU	ferredoxin
sp|P37332|BPHF_BURXL	ferredoxin
sp|O05268|FENR2_BACSU	ferredoxin
sp|O23877|FENR3_ORYSJ	ferredoxin
sp|Q8U195|SUDHA_PYRFU	ferredoxin
sp|P12712|FDXN_RHIME	ferredoxin
sp|P0AAL3|NAPG_ECOLI	ferredoxin
sp|P0AAL6|YDHY_ECOLI	ferredoxin
sp|O66511|FER2_AQUAE	ferredoxin
sp|Q12184|ADRX_YEAST	ferredoxin
sp|P9WJ03|SIR_MYCTU	ferredoxin
sp|P77375|YDHX_ECOLI	ferredoxin
sp|P11069|GLB3_LUMTE	globin
sp|P02218|GLB2_LUMTE	globin
sp|P02077|HBBA_CAPHI	globin
sp|P02213|GLB1_ANAIN	globin
sp|P06467|HBAZ_MOUSE	globin
sp|P13579|GLB4_LUMTE	globin
sp|Q8VE42|ANR49_MOUSE	globin
sp|P02088|HBB1_MOUSE	globin
sp|P02008|HBAZ_HUMAN	globin
sp|P69891|HBG1_HUMAN	globin
sp|P02042|HBD_HUMAN	globin
sp|P69905|HBA_HUMAN	globin
sp|P69892|HBG2_HUMAN	globin
sp|P68871|HBB_HUMAN	globin
sp|P08422|HBA3_XENTR	globin
sp|P01948|HBA_RABIT	globin
sp|P02057|HBB_RABIT	globin
sp|P01946|HBA_RAT	globin
sp|P01958|HBA_HORSE	globin
sp|P01942|HBA_MOUSE	globin
sp|P02078|HBBC_CAPHI	globin
sp|Q7M413|GLBA2_OLIMA	globin
sp|Q7M418|GLBB2_OLIMA	globin
sp|Q7M419|GLBA1_OLIMA	globin
sp|P02133|HBB2_XENLA	globin
sp|P14822|GLB2B_ANAIN	globin
sp|P14821|GLB2A_ANAIN	globin
sp|Q5KSB7|GLBB1_OLIMA	globin
sp|Q12800|TFCP2_HUMAN	globin
sp|Q90486|HBB1_DANRE	globin
sp|Q90485|HBB2_DANRE	globin
sp|P08924|GLB1_LUMTE	globin
sp|P02208|GLB5_PETMA	globin
sp|P30627|GLBH_CAEEL	globin
sp|P02001|HBAD_CHICK	globin
sp|P02112|HBB_CHICK	globin
sp|P02132|HBB1_XENLA	globin
sp|P01994|HBA_CHICK	globin
sp|Q18086|GLOB6_CAEEL	globin
sp|P21871|HBA_COLLI	globin
sp|P02075|HBB_SHEEP	globin
sp|Q22663|GLB26_CAEEL	globin
sp|P02229|GLB3_CHITH	globin
sp|P02210|GLB_APLLI	globin
sp|P06635|HBA_PONPY	globin
sp|P11517|HBB2_RAT	globin
sp|P02070|HBB_BOVIN	globin
sp|P09105|HBAT_HUMAN	globin
sp|P02091|HBB1_RAT	globin
sp|P01965|HBA_PIG	globin
sp|P02062|HBB_HORSE	globin
sp|P02089|HBB2_MOUSE	globin
sp|P01966|HBA_BOVIN	globin
sp|P02100|HBE_HUMAN	globin
sp|P04444|HBBZ_MOUSE	globin
sp|Q9ERA0|TFCP2_MOUSE	globin
sp|Q8WVL7|ANR49_HUMAN	globin
sp|Q12980|NPRL3_HUMAN	globin
sp|P02103|HBE_RABIT	globin
sp|P08423|HBB2_XENTR	globin
sp|P02012|HBA1_XENLA	globin
sp|P02127|HBRH_CHICK	globin
sp|P0CH25|HBA1_CAPHI	globin
